time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
4.25,0.0018122316831656448,0.0011565977552057325,0.0019067056748780745,0.0014539966033141176,0.0009563962973323461,0.0008998321839007939,0.001330281541476025,0.0011331174264129942
4.3,0.0018140044776399967,0.0011282205602864458,0.0018775189881917093,0.0014515143394231518,0.0009563962973323461,0.0008998321839007939,0.0013518981364838713,0.0011559323474307321
4.35,0.0018122316831656448,0.0011414562843050946,0.0018458823452899365,0.0014515143394231518,0.000977762961132844,0.0008998321839007939,0.0013518981364838713,0.0011559323474307321
4.4,0.001809949824538497,0.0011414562843050946,0.00184161530694538,0.0014661402889692317,0.000977762961132844,0.0008998321839007939,0.0013518981364838713,0.0011559323474307321
4.45,0.001807156973406187,0.0011414562843050946,0.0018368384551190394,0.001484994331054942,0.000977762961132844,0.0008998321839007939,0.001358764444753587,0.0011559323474307321
4.5,0.001807156973406187,0.0011414562843050946,0.00184161530694538,0.001484994331054942,0.001003259992347397,0.0008998321839007939,0.001358764444753587,0.0011559323474307321
4.55,0.001807156973406187,0.0011414562843050946,0.00184161530694538,0.0014698896251773778,0.0010272312697891617,0.0008998321839007939,0.0013441999365376225,0.0011559323474307321
4.6,0.001809949824538497,0.0011414562843050946,0.0018705930523090673,0.001487335653757681,0.0010497813183356476,0.0008998321839007939,0.0013441999365376225,0.0011559323474307321
4.65,0.001809949824538497,0.0011703496773814823,0.0019018186784534154,0.001621877219238785,0.0010497813183356476,0.0008998321839007939,0.001362903563150736,0.0011331174264129942
4.7,0.001809949824538497,0.0011414562843050946,0.0019045048636089678,0.001621877219238785,0.0010497813183356476,0.0008998321839007939,0.001362903563150736,0.0011331174264129942
4.75,0.001809949824538497,0.0011703496773814823,0.0019045048636089678,0.001621877219238785,0.0010497813183356476,0.0008998321839007939,0.001347020900402975,0.0011559323474307321
4.8,0.001809949824538497,0.0011703496773814823,0.0019045048636089678,0.0016378981055247758,0.0011130487639903327,0.0008676522391852996,0.0013643403130436007,0.00115900027293053
4.85,0.001809949824538497,0.0011703496773814823,0.0018775189881917091,0.001621877219238785,0.0011130487639903327,0.0008676522391852996,0.0013471118008842567,0.00115900027293053
4.9,0.001809949824538497,0.0011703496773814823,0.0018775189881917091,0.001621877219238785,0.0011130487639903327,0.0008676522391852996,0.0013444731917242895,0.00115900027293053
4.95,0.001809949824538497,0.0011703496773814823,0.0018775189881917091,0.001621877219238785,0.0011338934190276814,0.0008676522391852996,0.0013444731917242895,0.0011775259432126157
5.0,0.001809949824538497,0.0011565977552057327,0.0018775189881917091,0.001621877219238785,0.0011535659000309801,0.0008676522391852996,0.0013444731917242895,0.0011729415316778086
5.05,0.001809949824538497,0.0011703496773814823,0.0018775189881917091,0.001621877219238785,0.001173691194653927,0.0008676522391852996,0.001339088937925133,0.001149665434917868
5.1,0.001809949824538497,0.0011565977552057327,0.0018775189881917091,0.001618010872544895,0.00115356590003098,0.0008676522391852996,0.0013309257174260753,0.0011250922864641905
5.15,0.001809949824538497,0.0011565977552057327,0.0018775189881917091,0.001618010872544895,0.00115356590003098,0.0008895791254341362,0.0013429923944045857,0.0011401467861102577
